# name: tr 
# type: matrix
# rows: 2000 
# columns: 2
0.283540 -0.028622
0.378493 -0.479493
0.082731 -0.260629
-0.006349 -1.524390
-0.200803 -0.055878
0.048366 -0.538357
-0.536235 -0.512412
0.468863 0.105623
0.171259 -1.097421
0.924500 -1.628946
-0.618788 0.176230
-0.051088 -0.608993
-0.385944 -0.947465
0.007417 -0.085638
-0.002944 0.820087
0.141899 -0.255906
0.218023 0.475516
0.045709 -0.510895
-0.335919 -0.291121
-0.604275 -0.541894
-0.921418 0.012223
0.019515 -1.503473
0.829956 -1.698549
0.729907 -1.651038
0.854404 -1.552196
0.678912 0.499346
-0.047040 -0.967846
-0.491935 0.675687
0.398174 -1.393552
-0.224209 -0.797773
0.527757 -0.651553
0.187306 -1.983514
-0.724104 0.726849
-0.571613 0.218910
-0.497858 -0.031722
-0.487290 -1.080925
-0.785470 0.532944
0.386603 -1.702527
-0.300429 0.318285
0.275913 -1.502041
0.036970 -0.792451
0.443069 -0.376715
-0.093062 0.136173
0.883825 -0.201251
-0.068626 -1.474625
0.259457 -0.863864
0.124204 -0.624872
0.481438 -1.282133
-0.097466 -0.346544
0.743377 -1.109225
0.308479 -1.112070
-0.074533 -0.342854
0.373799 -0.305053
-0.018471 -0.697213
-0.103384 -1.170374
0.016639 -0.276731
0.273769 -0.516938
0.010539 -0.858843
0.092181 0.373243
-0.372777 -0.214233
-0.206223 -1.419044
0.365951 0.107258
-0.031173 -0.618841
0.118455 -0.870493
0.502188 -1.428788
0.012006 -1.325447
0.486091 -0.641397
-0.301357 -0.843694
0.461984 -0.634865
-0.894257 0.303376
0.330447 -1.531015
-0.585932 0.069514
0.595601 -1.271755
-0.302458 0.581353
0.447155 -0.572412
0.609475 -0.207677
-0.254551 -0.188304
0.023447 -0.139166
-0.011580 -1.342395
0.334473 -1.144536
0.261579 -0.654815
0.434677 -0.985301
0.015636 -1.478848
0.634508 -0.440510
0.732140 -1.567500
-0.717820 -1.030190
-0.191562 -1.105313
0.013041 -0.309806
0.093716 -0.502513
-0.418090 -0.310191
0.163854 0.052928
0.090376 -0.832201
-0.212735 -0.858319
0.640667 -1.644267
0.022746 -0.060538
-0.331997 0.464080
-0.013427 -1.395860
0.913406 -1.281754
-0.297509 -1.037297
-0.189775 -0.297354
0.695198 0.241452
-0.533530 0.048106
-0.151058 -0.807880
-0.324360 0.401741
-0.737348 0.258322
0.256068 -1.810550
0.307664 -0.012552
0.101080 -0.535987
-0.054587 -1.520023
0.376209 -0.307053
-0.185797 -1.041614
-0.360148 -0.378520
0.348569 -0.303073
-0.395367 0.705880
0.446313 0.207827
-0.528488 0.635270
0.851531 -0.041982
-0.399995 0.070758
-0.417036 -0.336317
-0.356271 0.234281
0.543018 -1.527640
0.133876 -0.569151
-0.010713 -1.722453
-0.267496 -0.845863
0.121272 -1.583650
0.091455 -0.996350
0.169323 0.380117
0.362680 -0.850110
-0.648956 0.031216
0.319985 -0.013203
-0.027660 0.719279
0.182685 -0.529885
-0.170745 -0.712590
0.137750 0.363284
0.354885 -0.900521
-0.370975 0.754317
-0.082676 -0.482752
0.124071 -1.624280
-0.077886 -1.206253
-0.515874 -0.748695
-0.145098 -0.558658
0.266335 -1.677758
0.911413 -0.484513
0.268271 -0.281998
-0.114467 -0.364333
-0.127419 -0.523690
-0.703841 0.875201
-0.186110 -0.209642
0.677604 -0.707460
-0.464440 0.045429
0.026265 0.283306
0.013219 -0.521469
0.002091 -0.938046
-0.159623 -0.688879
0.240841 -0.619830
-0.583390 0.685450
0.475340 0.230613
0.548573 -0.604225
-0.088027 -1.669174
0.569081 -1.933018
-0.282004 -0.408960
-0.378779 -0.377721
-0.178798 -0.369186
-0.010019 -0.095944
-0.030179 -0.194713
-0.882770 0.433987
-0.456084 -0.455528
-0.201560 -1.346010
0.153252 0.138262
0.429349 -0.208965
0.158943 -1.136387
0.077694 -1.202660
0.263453 -0.085542
-0.404543 -0.269548
0.031673 -0.036674
0.481368 0.248746
-0.837112 -0.936977
0.615405 -0.718643
0.594369 -0.305893
-0.711649 -0.406188
-0.255492 0.025902
-0.747075 0.273681
0.264932 -1.184319
0.052781 -1.286145
0.205938 0.279325
-0.336318 -1.107739
-0.613260 -0.761887
-0.383016 0.547494
0.259157 0.216179
0.483199 -1.425005
-0.492314 -0.309077
0.566969 -0.844996
0.006309 -0.410483
-0.071091 -0.374725
0.539600 -1.833665
0.808632 -0.982017
0.482027 -0.385792
0.094300 -1.500520
0.327475 -0.672210
-0.397990 -0.762600
0.237373 -0.980655
0.016119 -1.462762
0.409419 -1.411580
0.725250 0.087347
0.046127 -0.235526
-0.794764 0.583124
0.013144 -0.207954
0.936218 -1.545739
0.329460 -1.148874
-0.080349 -1.323251
0.028177 -0.475059
0.677462 -0.578395
-0.430657 -0.359580
-0.448479 -1.002932
0.334392 -1.794597
0.452792 -1.455249
0.019561 -0.092626
-0.610125 -0.468617
-0.592588 -0.035728
-0.003069 -1.577779
0.882205 -1.519777
0.038624 -0.170797
-0.235089 0.624165
0.000976 -1.545376
-0.748962 -1.054142
-0.331479 0.264199
0.746707 0.427632
-0.351570 -0.949637
-0.787437 -0.368127
-0.736501 -0.500049
-0.837898 0.891998
0.014497 -0.172642
-0.634742 0.843271
0.231031 -0.471844
0.003302 -0.030640
-0.183210 -1.068642
0.016824 -0.002728
0.378150 -0.040850
0.195933 -1.728749
-0.401190 -1.215299
-0.283912 -0.823751
0.717847 -0.029163
-0.464689 0.590068
-0.032761 -0.325636
-0.241192 -0.779209
0.493093 -0.565247
-0.209075 -1.138999
0.606406 -1.593092
0.151589 0.603858
-0.121755 -0.583878
0.022246 -0.734079
0.049112 -1.366522
0.140077 -0.652004
0.036501 -0.966360
-0.071103 -0.854967
0.715088 -1.371965
-0.272472 -0.253157
-0.147663 -1.070909
-0.075551 -0.774860
0.019124 -0.733136
0.110114 0.554214
0.160053 -1.020812
0.307814 -0.630856
0.073915 -0.432647
-0.025089 -0.898029
0.587411 -1.057642
0.130046 0.019874
0.586986 -0.668210
0.134160 -1.162745
-0.399897 -1.192478
-0.005912 -0.972710
0.441506 -0.327190
-0.464082 -0.285082
0.814821 -1.256318
-0.064443 -1.566533
0.588182 0.005064
-0.183247 -0.106775
0.060467 -1.041050
0.000037 -0.390852
0.679397 -1.552322
0.091256 -0.109340
0.121288 -0.795982
-0.091235 0.021227
-0.446378 -0.309715
-0.883133 -0.755168
0.412178 -1.170100
-0.004128 -0.926474
-0.190202 -1.277449
-0.318397 -1.293933
-0.092499 0.249215
-0.012282 -1.381142
-0.193171 0.369210
-0.196289 -1.520539
-0.348401 -0.681246
-0.635858 -0.545559
0.216051 -0.011508
0.109918 -0.136733
0.096952 -1.901361
0.031997 -0.973602
-0.152571 -1.516201
-0.233680 0.278364
-0.003456 -1.562617
0.001328 -0.366334
-0.442649 0.582130
0.273186 -0.973543
-0.057006 -0.599885
0.706814 -0.291832
-0.433701 -0.156160
0.158545 -1.233918
0.897656 0.084042
0.692532 -0.754603
-0.194187 -0.859191
0.389725 -1.025705
-0.590537 -0.232919
-0.418945 0.209454
-0.057122 -1.453755
0.393361 -0.392645
-0.353959 0.466309
-0.748727 0.845659
-0.905613 0.451470
-0.773048 -0.467041
-0.362894 0.708982
-0.546083 -0.651250
-0.928137 -0.068276
0.500107 -0.223343
0.876178 -0.662008
-0.137358 -0.395782
-0.835448 0.438605
-0.137397 -0.060210
-0.208804 0.134173
-0.208509 0.505552
-0.149117 0.332292
-0.590907 -0.948224
0.000116 -1.702329
-0.276000 0.652106
0.058483 0.141539
-0.262072 0.166084
0.326925 0.433910
-0.701368 -0.211142
0.119994 -0.002991
-0.049410 -0.857594
-0.194954 0.470446
0.462132 -1.878062
0.309685 0.071177
-0.312038 -0.914756
0.010979 -0.626406
0.120298 0.482472
-0.391642 -0.980768
-0.543777 -0.549816
0.433692 -1.379014
0.075911 -0.016891
0.106389 0.069511
-0.613375 0.589174
0.021433 -0.109152
0.368881 -0.093744
-0.093062 -0.587943
0.861532 -0.253759
-0.115825 -1.486973
0.602020 -0.848980
0.300191 -1.399990
-0.679147 -0.005830
0.324331 -1.160949
-0.253046 -0.533055
0.690870 -0.070373
0.079621 -0.475230
-0.154095 -1.095521
0.553851 0.210293
-0.361270 -0.391703
-0.294229 0.532400
0.624301 -0.228539
0.141727 0.322488
-0.009681 -0.672111
-0.166519 0.258108
-0.458132 -0.764917
0.590149 -1.670008
-0.236082 -0.371923
0.618887 -1.497067
-0.357433 -0.562968
-0.227835 0.449606
0.035151 -0.009161
0.531930 -1.318283
0.620252 -1.494651
-0.793626 -0.468756
0.077547 -0.651422
0.052324 -1.151803
-0.026324 -0.063642
0.381996 -0.974883
0.306695 -0.139285
-0.491572 -1.043822
0.012192 -0.537473
0.320816 -1.020228
-0.585612 -0.497917
0.009505 -1.131489
0.372969 -1.454000
-0.529046 0.464177
-0.016242 0.147813
-0.374020 -0.498613
0.455186 -1.264808
0.606847 -0.542475
0.105388 -0.799214
-0.032804 -1.263565
0.181149 -0.613038
-0.271477 -0.519746
0.636399 0.274421
0.237529 -0.995455
-0.497875 -0.999381
-0.522844 -0.109282
-0.315333 -0.822223
0.394729 0.298826
0.017641 -1.296527
0.798544 -1.617444
-0.492814 0.017793
-0.030721 0.114533
0.647943 -0.795981
0.796222 -0.365169
0.554338 -1.744835
0.042811 -0.998620
-0.340932 -0.101408
0.487123 -1.192483
0.393036 -1.315668
0.068158 -0.008435
0.252004 -0.291011
-0.227351 -0.661314
-0.078263 -1.250832
0.363291 -1.513566
-0.181155 -0.985337
0.301716 -0.518334
-0.099285 0.388831
0.654617 -0.528648
0.397528 0.186752
-0.331947 -0.264182
0.632392 -1.145014
-0.164747 -0.068783
0.187982 -0.555235
0.201224 -1.329948
0.119615 -1.388378
-0.613158 0.270094
0.571879 -1.463813
0.879662 -0.412324
0.227217 -1.276611
-0.153922 -0.353203
-0.287566 -1.259544
0.258432 0.022160
-0.145229 -1.393559
-0.348065 0.697319
0.125058 -0.070375
-0.290595 0.558523
0.011966 -0.414605
-0.032968 -1.091168
-0.237999 -0.663649
-0.012788 -0.447715
0.573099 -1.451803
0.529354 -0.966923
-0.185850 0.345610
-0.011744 -1.765035
-0.273974 0.187576
-0.394518 -0.781895
0.062999 -0.191781
0.235279 -0.653252
0.141009 -0.694954
-0.382401 -1.130138
0.124591 -0.222984
0.274506 -1.118507
-0.173392 0.114509
-0.172648 -0.079171
-0.367925 -1.029494
-0.689762 -0.124839
-0.012610 -1.095113
-0.742156 0.595873
0.740674 -0.464207
-0.216149 0.448036
0.012545 -1.020601
-0.379917 0.870337
0.151775 -0.856988
0.070813 0.403863
0.135429 -0.649789
0.545042 -1.088321
-0.207112 -1.353207
-0.907452 -0.859054
-0.765558 0.302971
0.298992 -1.530780
0.115895 0.191976
0.022127 0.019438
-0.488213 -0.015319
0.716809 0.433316
-0.201390 -1.399691
0.643691 -0.326765
-0.086442 -1.129802
-0.168865 -1.000582
-0.590822 -0.592358
0.294362 0.399916
0.403791 -1.153896
0.418294 0.523220
0.002363 -1.687241
0.238942 -0.670771
0.251569 -1.506541
-0.716638 0.775955
0.264962 -0.948121
0.396922 -0.773883
-0.073505 -0.105459
-0.045878 -1.407055
-0.906940 0.769364
0.174014 -0.596803
-0.954090 -0.635219
0.634951 -1.202872
-0.884985 -0.895901
-0.169376 -1.364093
0.001140 -0.695770
0.187883 -0.244140
0.038157 0.131745
0.193696 -0.265146
-0.357240 0.034408
-0.216358 0.222383
-0.562091 0.318216
-0.554627 -0.693413
-0.000648 -1.379186
0.936269 -0.138794
0.667113 -0.299003
0.047607 0.010385
0.374205 -0.211212
0.752707 -1.556152
-0.482499 -0.624519
0.285416 -0.570209
0.279374 0.129998
-0.939089 0.788862
0.898169 -0.264388
0.436259 -0.536294
-0.135060 -0.250900
-0.021256 -1.356327
-0.944214 0.373542
-0.466208 -0.166753
0.172467 -0.384266
-0.668920 -0.509633
-0.228142 -0.139656
-0.094868 0.090445
-0.887777 -0.022201
-0.326478 -0.373496
0.061332 -0.327533
-0.231908 -0.580082
0.185351 -0.375283
-0.040476 -0.581390
-0.060678 -0.463551
0.159830 0.012644
0.145163 0.069578
-0.134077 0.025466
0.057438 0.186895
0.552778 -0.825321
0.197529 -0.149974
0.649383 -1.086069
-0.689070 0.376780
-0.249230 0.027361
-0.315672 0.309523
0.424903 -1.401255
0.045197 -0.675181
0.151308 -1.382258
-0.021677 0.266378
0.166427 -0.993663
0.167380 -1.698675
-0.401507 -1.099557
-0.013194 -1.552635
0.144013 -1.684369
0.661721 -0.661509
-0.016664 -1.868324
0.835959 0.185555
-0.455076 0.360471
-0.105078 -1.253131
0.076042 -0.677452
-0.193913 -0.285990
-0.111624 0.593724
0.745882 -0.618393
0.310550 -0.297623
0.230515 -1.025357
-0.122256 -1.265146
-0.110532 -0.004344
-0.471570 -1.173374
-0.541447 0.253229
0.014323 -0.537639
0.236579 -1.371300
0.759459 -1.397727
-0.849025 -0.702990
-0.253318 0.089692
0.576401 -0.992320
0.135538 -1.639502
-0.050123 -0.253112
-0.055409 0.491672
-0.596713 -0.787410
0.456130 -1.823979
0.704702 0.388302
0.403614 0.150756
0.015861 0.363828
-0.678068 -0.525117
-0.119687 -1.200449
0.014117 -0.323676
-0.158100 -0.763123
-0.565009 0.666765
0.146982 -1.673540
-0.816153 -1.037169
-0.841281 -0.101576
-0.398122 -1.152750
0.143740 -0.596966
0.001098 -0.052618
0.025826 -1.817329
-0.039122 0.083544
-0.030879 -0.615145
0.157535 0.082261
-0.094886 -0.997613
-0.371691 -0.601538
-0.691083 -0.267152
0.262071 -0.365756
-0.088302 -0.295077
0.697778 -1.758104
-0.019971 -1.665145
-0.071710 -0.008520
-0.352621 -0.427731
0.063693 -0.175890
0.610140 -0.761324
0.053218 0.028556
-0.281462 0.369772
0.583815 -0.349374
-0.304170 -0.978126
0.037117 -1.152656
-0.132670 -1.398082
-0.197697 0.085149
-0.211748 -1.026641
0.750700 -0.496575
0.036680 -1.657886
0.237757 -0.184115
-0.921151 0.887568
-0.481947 0.455589
-0.331746 -0.632803
0.031085 0.025427
-0.255554 -0.622340
0.397472 0.606566
0.020277 -1.204310
-0.008894 -0.670114
0.052622 -1.708586
0.033088 -1.317337
0.388790 -1.097907
0.218943 -0.317448
0.765201 -0.341715
0.226135 -0.465786
0.308162 -1.447765
-0.054429 -0.952796
-0.167687 -0.989401
0.651712 -0.985310
-0.056989 -1.116413
0.548547 -0.144034
-0.302393 -0.039618
-0.177964 -1.433392
0.249558 0.325269
-0.174371 0.258239
-0.273929 -0.787137
-0.597467 -1.208943
0.524162 -0.922029
0.222327 -1.953037
-0.567176 -0.798540
-0.243838 -1.116425
-0.902509 -0.090808
0.384955 -1.834119
-0.210587 0.109230
0.048369 0.106437
0.282849 -0.817071
-0.338031 -0.283635
0.025422 -0.686689
